2024-10-02 13:14:29,652 : DEBUG : comm-pool-thread-85 :  : Joiner3NodeFactory : Logica : 10:79 : Factory is already initialized. Nothing to do.
2024-10-02 13:15:43,670 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Column Auto Type Cast : 10:79:0:99:0:98 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#99)/Column Auto Type Cast (#98)"
2024-10-02 13:15:43,674 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Reference Column Filter : 10:79:0:99:0:100 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#99)/Reference Column Filter (#100)"
2024-10-02 13:15:43,676 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Variable Creator : 10:79:0:100 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Variable Creator (#100)"
2024-10-02 13:15:43,676 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Variable Creator : 10:79:0:101 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Variable Creator (#101)"
2024-10-02 13:15:43,677 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Column Filter : 10:79:0:102 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#102)"
2024-10-02 13:15:43,678 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Table Transposer : 10:79:0:102:0:90 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#102)/Table Transposer (#90)"
2024-10-02 13:15:43,679 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Row Sampling : 10:79:0:102:0:92 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#102)/Row Sampling (#92)"
2024-10-02 13:15:43,680 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Table Transposer : 10:79:0:102:0:94 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#102)/Table Transposer (#94)"
2024-10-02 13:15:43,680 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Row Sampling : 10:79:0:102:0:95 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#102)/Row Sampling (#95)"
2024-10-02 13:15:43,681 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Component Input : 10:79:0:102:0:96 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#102)/Component Input (#96)"
2024-10-02 13:15:43,682 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Component Output : 10:79:0:102:0:97 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#102)/Component Output (#97)"
2024-10-02 13:15:43,683 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Column Auto Type Cast : 10:79:0:102:0:98 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#102)/Column Auto Type Cast (#98)"
2024-10-02 13:15:43,684 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Reference Column Filter : 10:79:0:102:0:100 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Column Filte (#102)/Reference Column Filter (#100)"
2024-10-02 13:22:10,623 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Logica : 10:79 : Created node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)"
2024-10-02 13:22:10,624 : DEBUG : ModalContext :  : FileSingleNodeContainerPersistor : Java Snippet : 10:79:0:86 : Replaced node directory "/home/jlizama/knime-workspace/TFG/Logica/Logica (#79)/Java Snippet (#86)"
2024-10-02 13:24:22,752 : DEBUG : main :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'jarFiles': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,753 : DEBUG : main :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'outVars': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,753 : DEBUG : main :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'inCols': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,753 : DEBUG : main :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'inVars': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,753 : DEBUG : main :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'bundles': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,755 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'jarFiles': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,756 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'outVars': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,756 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'inCols': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,756 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'inVars': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,757 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'bundles': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,799 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'bundles': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,800 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'inVars': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,801 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'inCols': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,801 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'outVars': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:22,823 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'jarFiles': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:37,899 : DEBUG : main :  : NodeContainer : Java Snippet : 10:79:0:86 : Setting dirty flag on Java Snippet 10:79:0:86
2024-10-02 13:24:39,988 : DEBUG : main :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'jarFiles': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:39,994 : DEBUG : main :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'outVars': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:39,994 : DEBUG : main :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'inCols': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:39,995 : DEBUG : main :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'inVars': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:39,995 : DEBUG : main :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'bundles': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:39,997 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'jarFiles': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:39,998 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'outVars': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:39,998 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'inCols': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
2024-10-02 13:24:39,999 : DEBUG : AWT-EventQueue-0 :  : VariableTypeRegistry : Java Snippet : 10:79:0:86 : The following variable types could all correspond to the config 'inVars': [STRINGARRAY, BOOLEANARRAY, INTARRAY, LONGARRAY, DOUBLEARRAY]. Taking the first.
